"origin_date","target","target_end_date","horizon","location","output_type","output_type_id","value"
2026-02-18,"ARI incidence",2026-02-01,-1,"BG","quantile","0.01",1063.47959200059
2026-02-18,"ARI incidence",2026-02-01,-1,"BG","quantile","0.025",1074.67421919576
2026-02-18,"ARI incidence",2026-02-01,-1,"BG","quantile","0.05",1084.43066442114
2026-02-18,"ARI incidence",2026-02-01,-1,"BG","quantile","0.1",1099.00453326086
2026-02-18,"ARI incidence",2026-02-01,-1,"BG","quantile","0.15",1110.35394058039
2026-02-18,"ARI incidence",2026-02-01,-1,"BG","quantile","0.2",1122.57763328677
2026-02-18,"ARI incidence",2026-02-01,-1,"BG","quantile","0.25",1131.97399597158
2026-02-18,"ARI incidence",2026-02-01,-1,"BG","quantile","0.3",1142.153423064
2026-02-18,"ARI incidence",2026-02-01,-1,"BG","quantile","0.35",1151.46614045148
2026-02-18,"ARI incidence",2026-02-01,-1,"BG","quantile","0.4",1161.36407585057
2026-02-18,"ARI incidence",2026-02-01,-1,"BG","quantile","0.45",1170.14910691543
2026-02-18,"ARI incidence",2026-02-01,-1,"BG","quantile","0.5",1178.40249186757
2026-02-18,"ARI incidence",2026-02-01,-1,"BG","quantile","0.55",1188.74659589911
2026-02-18,"ARI incidence",2026-02-01,-1,"BG","quantile","0.6",1197.67396710253
2026-02-18,"ARI incidence",2026-02-01,-1,"BG","quantile","0.65",1206.54572371678
2026-02-18,"ARI incidence",2026-02-01,-1,"BG","quantile","0.7",1215.32989995862
2026-02-18,"ARI incidence",2026-02-01,-1,"BG","quantile","0.75",1224.82805808019
2026-02-18,"ARI incidence",2026-02-01,-1,"BG","quantile","0.8",1235.45851902679
2026-02-18,"ARI incidence",2026-02-01,-1,"BG","quantile","0.85",1248.0468817131
2026-02-18,"ARI incidence",2026-02-01,-1,"BG","quantile","0.9",1262.48611445276
2026-02-18,"ARI incidence",2026-02-01,-1,"BG","quantile","0.95",1287.04672942407
